path_gfa	n_nodes	n_edges	len_graph	is_acyclic	weakly_connected_components	len_shared_nodes	perc_len_shared_nodes
HLA-zoo-pangeblocks/output-HLA-zoo-mafft.op1.53-ep0/gfa-unchop/weighted/penalization5-min_len10/E-3133.gfa	13	16	4804	acyclic	1	4796	99.83347210657784
HLA-zoo-pangeblocks/output-HLA-zoo-mafft.op1.53-ep0/gfa-unchop/weighted/penalization5-min_len10/F-3134.gfa	85	115	16138	acyclic	1	2186	13.545668608253811
HLA-zoo-pangeblocks/output-HLA-zoo-mafft.op1.53-ep0/gfa-unchop/weighted/penalization5-min_len10/G-3135.gfa	165	220	4211	acyclic	1	4090	97.1265732605082
HLA-zoo-pangeblocks/output-HLA-zoo-mafft.op1.53-ep0/gfa-unchop/weighted/penalization5-min_len10/H-3136.gfa	235	315	3422	acyclic	1	3224	94.21390999415547
HLA-zoo-pangeblocks/output-HLA-zoo-mafft.op1.53-ep0/gfa-unchop/weighted/penalization5-min_len10/J-3137.gfa	106	142	4020	acyclic	1	3936	97.91044776119404
HLA-zoo-pangeblocks/output-HLA-zoo-mafft.op1.53-ep0/gfa-unchop/weighted/penalization5-min_len10/K-3138.gfa	324	440	3306	acyclic	1	3070	92.86146400483969
HLA-zoo-pangeblocks/output-HLA-zoo-mafft.op1.53-ep0/gfa-unchop/weighted/penalization5-min_len10/L-3139.gfa	243	325	7474	acyclic	1	7229	96.72196949424672
HLA-zoo-pangeblocks/output-HLA-zoo-mafft.op1.53-ep0/gfa-unchop/weighted/penalization5-min_len10/MICA-100507436.gfa	453	611	15801	acyclic	1	11611	73.48269096892601
HLA-zoo-pangeblocks/output-HLA-zoo-mafft.op1.53-ep0/gfa-unchop/weighted/penalization5-min_len10/MICB-4277.gfa	644	880	17130	acyclic	1	5506	32.14244016345592
HLA-zoo-pangeblocks/output-HLA-zoo-mafft.op1.53-ep0/gfa-unchop/weighted/penalization5-min_len10/TAP1-6890.gfa	32	42	8774	acyclic	1	8752	99.74925917483473
HLA-zoo-pangeblocks/output-HLA-zoo-mafft.op1.53-ep0/gfa-unchop/weighted/penalization5-min_len10/TAP2-6891.gfa	263	359	17061	acyclic	1	16657	97.63202625871872
HLA-zoo-pangeblocks/output-HLA-zoo-mafft.op1.53-ep0/gfa-unchop/weighted/penalization5-min_len10/V-352962.gfa	54	74	1098	acyclic	1	959	87.34061930783243
HLA-zoo-pangeblocks/output-HLA-zoo-mafft.op1.53-ep0/gfa-unchop/weighted/penalization5-min_len3/A-3105.gfa	1884	2557	61069	acyclic	1	2987	4.891188655455305
HLA-zoo-pangeblocks/output-HLA-zoo-mafft.op1.53-ep0/gfa-unchop/weighted/penalization5-min_len3/B-3106.gfa	474	646	4186	acyclic	1	3162	75.53750597228857
HLA-zoo-pangeblocks/output-HLA-zoo-mafft.op1.53-ep0/gfa-unchop/weighted/penalization5-min_len3/C-3107.gfa	498	672	3576	acyclic	1	3205	89.62527964205816
HLA-zoo-pangeblocks/output-HLA-zoo-mafft.op1.53-ep0/gfa-unchop/weighted/penalization5-min_len3/DMA-3108.gfa	29	38	4520	acyclic	1	4499	99.5353982300885
HLA-zoo-pangeblocks/output-HLA-zoo-mafft.op1.53-ep0/gfa-unchop/weighted/penalization5-min_len3/DMB-3109.gfa	70	93	6567	acyclic	1	6412	97.63971372011572
HLA-zoo-pangeblocks/output-HLA-zoo-mafft.op1.53-ep0/gfa-unchop/weighted/penalization5-min_len3/DOA-3111.gfa	116	154	5469	acyclic	1	5393	98.61034924117754
HLA-zoo-pangeblocks/output-HLA-zoo-mafft.op1.53-ep0/gfa-unchop/weighted/penalization5-min_len3/DOB-3112.gfa	54	71	4854	acyclic	1	3695	76.12278533168521
HLA-zoo-pangeblocks/output-HLA-zoo-mafft.op1.53-ep0/gfa-unchop/weighted/penalization5-min_len3/DPA1-3113.gfa	150	200	16267	acyclic	1	16140	99.2192782934776
HLA-zoo-pangeblocks/output-HLA-zoo-mafft.op1.53-ep0/gfa-unchop/weighted/penalization5-min_len3/DPB1-3115.gfa	877	1176	14091	acyclic	1	13383	94.9755162869917
HLA-zoo-pangeblocks/output-HLA-zoo-mafft.op1.53-ep0/gfa-unchop/weighted/penalization5-min_len3/DQA1-3117.gfa	1833	2516	19472	acyclic	1	4553	23.382292522596547
HLA-zoo-pangeblocks/output-HLA-zoo-mafft.op1.53-ep0/gfa-unchop/weighted/penalization5-min_len3/DQB1-3119.gfa	2819	3893	9103	acyclic	1	6118	67.20861254531472
HLA-zoo-pangeblocks/output-HLA-zoo-mafft.op1.53-ep0/gfa-unchop/weighted/penalization5-min_len3/DRA-3122.gfa	178	239	5269	acyclic	1	5112	97.02030745872082
HLA-zoo-pangeblocks/output-HLA-zoo-mafft.op1.53-ep0/gfa-unchop/weighted/penalization5-min_len3/DRB1-3123.gfa	4332	6011	24603	acyclic	1	8189	33.28455879364306
HLA-zoo-pangeblocks/output-HLA-zoo-mafft.op1.53-ep0/gfa-unchop/weighted/penalization5-min_len3/DRB3-3125.gfa	638	865	13393	acyclic	1	12816	95.6917792876876
HLA-zoo-pangeblocks/output-HLA-zoo-mafft.op1.53-ep0/gfa-unchop/weighted/penalization5-min_len3/DRB4-3126.gfa	250	333	15081	acyclic	1	4829	32.02042304886944
HLA-zoo-pangeblocks/output-HLA-zoo-mafft.op1.53-ep0/gfa-unchop/weighted/penalization5-min_len3/E-3133.gfa	13	16	4804	acyclic	1	4796	99.83347210657784
HLA-zoo-pangeblocks/output-HLA-zoo-mafft.op1.53-ep0/gfa-unchop/weighted/penalization5-min_len3/F-3134.gfa	85	115	16138	acyclic	1	2186	13.545668608253811
HLA-zoo-pangeblocks/output-HLA-zoo-mafft.op1.53-ep0/gfa-unchop/weighted/penalization5-min_len3/G-3135.gfa	165	220	4211	acyclic	1	4090	97.1265732605082
HLA-zoo-pangeblocks/output-HLA-zoo-mafft.op1.53-ep0/gfa-unchop/weighted/penalization5-min_len3/H-3136.gfa	235	315	3422	acyclic	1	3224	94.21390999415547
HLA-zoo-pangeblocks/output-HLA-zoo-mafft.op1.53-ep0/gfa-unchop/weighted/penalization5-min_len3/J-3137.gfa	106	142	4020	acyclic	1	3936	97.91044776119404
HLA-zoo-pangeblocks/output-HLA-zoo-mafft.op1.53-ep0/gfa-unchop/weighted/penalization5-min_len3/K-3138.gfa	324	440	3308	acyclic	1	3070	92.80532043530835
HLA-zoo-pangeblocks/output-HLA-zoo-mafft.op1.53-ep0/gfa-unchop/weighted/penalization5-min_len3/L-3139.gfa	243	325	7474	acyclic	1	7229	96.72196949424672
HLA-zoo-pangeblocks/output-HLA-zoo-mafft.op1.53-ep0/gfa-unchop/weighted/penalization5-min_len3/MICA-100507436.gfa	453	611	15801	acyclic	1	11611	73.48269096892601
HLA-zoo-pangeblocks/output-HLA-zoo-mafft.op1.53-ep0/gfa-unchop/weighted/penalization5-min_len3/MICB-4277.gfa	644	880	17130	acyclic	1	5506	32.14244016345592
HLA-zoo-pangeblocks/output-HLA-zoo-mafft.op1.53-ep0/gfa-unchop/weighted/penalization5-min_len3/TAP1-6890.gfa	32	42	8774	acyclic	1	8752	99.74925917483473
HLA-zoo-pangeblocks/output-HLA-zoo-mafft.op1.53-ep0/gfa-unchop/weighted/penalization5-min_len3/TAP2-6891.gfa	263	359	17062	acyclic	1	16657	97.62630406751846
HLA-zoo-pangeblocks/output-HLA-zoo-mafft.op1.53-ep0/gfa-unchop/weighted/penalization5-min_len3/V-352962.gfa	54	74	1098	acyclic	1	959	87.34061930783243
HLA-zoo-pangeblocks/output-HLA-zoo-mafft.op1.53-ep0/gfa-unchop/weighted/penalization5-min_len5/A-3105.gfa	1884	2557	61069	acyclic	1	2987	4.891188655455305
HLA-zoo-pangeblocks/output-HLA-zoo-mafft.op1.53-ep0/gfa-unchop/weighted/penalization5-min_len5/B-3106.gfa	474	646	4184	acyclic	1	3162	75.5736137667304
HLA-zoo-pangeblocks/output-HLA-zoo-mafft.op1.53-ep0/gfa-unchop/weighted/penalization5-min_len5/C-3107.gfa	498	672	3576	acyclic	1	3205	89.62527964205816
HLA-zoo-pangeblocks/output-HLA-zoo-mafft.op1.53-ep0/gfa-unchop/weighted/penalization5-min_len5/DMA-3108.gfa	29	38	4520	acyclic	1	4499	99.5353982300885
HLA-zoo-pangeblocks/output-HLA-zoo-mafft.op1.53-ep0/gfa-unchop/weighted/penalization5-min_len5/DMB-3109.gfa	70	93	6567	acyclic	1	6412	97.63971372011572
HLA-zoo-pangeblocks/output-HLA-zoo-mafft.op1.53-ep0/gfa-unchop/weighted/penalization5-min_len5/DOA-3111.gfa	116	154	5469	acyclic	1	5393	98.61034924117754
HLA-zoo-pangeblocks/output-HLA-zoo-mafft.op1.53-ep0/gfa-unchop/weighted/penalization5-min_len5/DOB-3112.gfa	54	71	4854	acyclic	1	3695	76.12278533168521
HLA-zoo-pangeblocks/output-HLA-zoo-mafft.op1.53-ep0/gfa-unchop/weighted/penalization5-min_len5/DPA1-3113.gfa	150	200	16267	acyclic	1	16140	99.2192782934776
HLA-zoo-pangeblocks/output-HLA-zoo-mafft.op1.53-ep0/gfa-unchop/weighted/penalization5-min_len5/DPB1-3115.gfa	877	1176	14091	acyclic	1	13383	94.9755162869917
HLA-zoo-pangeblocks/output-HLA-zoo-mafft.op1.53-ep0/gfa-unchop/weighted/penalization5-min_len5/DQA1-3117.gfa	1833	2516	19473	acyclic	1	4553	23.38109176808915
HLA-zoo-pangeblocks/output-HLA-zoo-mafft.op1.53-ep0/gfa-unchop/weighted/penalization5-min_len5/DQB1-3119.gfa	2819	3893	9095	acyclic	1	6118	67.26772952171522
HLA-zoo-pangeblocks/output-HLA-zoo-mafft.op1.53-ep0/gfa-unchop/weighted/penalization5-min_len5/DRA-3122.gfa	178	239	5269	acyclic	1	5112	97.02030745872082
HLA-zoo-pangeblocks/output-HLA-zoo-mafft.op1.53-ep0/gfa-unchop/weighted/penalization5-min_len5/DRB1-3123.gfa	4331	6010	24599	acyclic	1	8189	33.289971137038094
HLA-zoo-pangeblocks/output-HLA-zoo-mafft.op1.53-ep0/gfa-unchop/weighted/penalization5-min_len5/DRB3-3125.gfa	638	865	13393	acyclic	1	12816	95.6917792876876
HLA-zoo-pangeblocks/output-HLA-zoo-mafft.op1.53-ep0/gfa-unchop/weighted/penalization5-min_len5/DRB4-3126.gfa	250	333	15081	acyclic	1	4829	32.02042304886944
HLA-zoo-pangeblocks/output-HLA-zoo-mafft.op1.53-ep0/gfa-unchop/weighted/penalization5-min_len5/E-3133.gfa	13	16	4804	acyclic	1	4796	99.83347210657784
HLA-zoo-pangeblocks/output-HLA-zoo-mafft.op1.53-ep0/gfa-unchop/weighted/penalization5-min_len5/F-3134.gfa	85	115	16138	acyclic	1	2186	13.545668608253811
HLA-zoo-pangeblocks/output-HLA-zoo-mafft.op1.53-ep0/gfa-unchop/weighted/penalization5-min_len5/G-3135.gfa	165	220	4211	acyclic	1	4090	97.1265732605082
HLA-zoo-pangeblocks/output-HLA-zoo-mafft.op1.53-ep0/gfa-unchop/weighted/penalization5-min_len5/H-3136.gfa	235	315	3422	acyclic	1	3224	94.21390999415547
HLA-zoo-pangeblocks/output-HLA-zoo-mafft.op1.53-ep0/gfa-unchop/weighted/penalization5-min_len5/J-3137.gfa	106	142	4020	acyclic	1	3936	97.91044776119404
HLA-zoo-pangeblocks/output-HLA-zoo-mafft.op1.53-ep0/gfa-unchop/weighted/penalization5-min_len5/K-3138.gfa	324	440	3306	acyclic	1	3070	92.86146400483969
HLA-zoo-pangeblocks/output-HLA-zoo-mafft.op1.53-ep0/gfa-unchop/weighted/penalization5-min_len5/L-3139.gfa	243	325	7474	acyclic	1	7229	96.72196949424672
HLA-zoo-pangeblocks/output-HLA-zoo-mafft.op1.53-ep0/gfa-unchop/weighted/penalization5-min_len5/MICA-100507436.gfa	453	611	15801	acyclic	1	11611	73.48269096892601
HLA-zoo-pangeblocks/output-HLA-zoo-mafft.op1.53-ep0/gfa-unchop/weighted/penalization5-min_len5/MICB-4277.gfa	644	880	17130	acyclic	1	5506	32.14244016345592
HLA-zoo-pangeblocks/output-HLA-zoo-mafft.op1.53-ep0/gfa-unchop/weighted/penalization5-min_len5/TAP1-6890.gfa	32	42	8774	acyclic	1	8752	99.74925917483473
HLA-zoo-pangeblocks/output-HLA-zoo-mafft.op1.53-ep0/gfa-unchop/weighted/penalization5-min_len5/TAP2-6891.gfa	263	359	17061	acyclic	1	16657	97.63202625871872
HLA-zoo-pangeblocks/output-HLA-zoo-mafft.op1.53-ep0/gfa-unchop/weighted/penalization5-min_len5/V-352962.gfa	54	74	1098	acyclic	1	959	87.34061930783243
HLA-zoo-pangeblocks/output-HLA-zoo-mafft.op1.53-ep0/gfa-unchop/weighted/penalization7-min_len10/A-3105.gfa	1884	2557	61069	acyclic	1	2987	4.891188655455305
HLA-zoo-pangeblocks/output-HLA-zoo-mafft.op1.53-ep0/gfa-unchop/weighted/penalization7-min_len10/B-3106.gfa	474	646	4184	acyclic	1	3162	75.5736137667304
HLA-zoo-pangeblocks/output-HLA-zoo-mafft.op1.53-ep0/gfa-unchop/weighted/penalization7-min_len10/C-3107.gfa	498	672	3576	acyclic	1	3205	89.62527964205816
HLA-zoo-pangeblocks/output-HLA-zoo-mafft.op1.53-ep0/gfa-unchop/weighted/penalization7-min_len10/DMA-3108.gfa	29	38	4520	acyclic	1	4499	99.5353982300885
HLA-zoo-pangeblocks/output-HLA-zoo-mafft.op1.53-ep0/gfa-unchop/weighted/penalization7-min_len10/DMB-3109.gfa	70	93	6567	acyclic	1	6412	97.63971372011572
HLA-zoo-pangeblocks/output-HLA-zoo-mafft.op1.53-ep0/gfa-unchop/weighted/penalization7-min_len10/DOA-3111.gfa	116	154	5469	acyclic	1	5393	98.61034924117754
HLA-zoo-pangeblocks/output-HLA-zoo-mafft.op1.53-ep0/gfa-unchop/weighted/penalization7-min_len10/DOB-3112.gfa	54	71	4854	acyclic	1	3695	76.12278533168521
HLA-zoo-pangeblocks/output-HLA-zoo-mafft.op1.53-ep0/gfa-unchop/weighted/penalization7-min_len10/DPA1-3113.gfa	150	200	16267	acyclic	1	16140	99.2192782934776
HLA-zoo-pangeblocks/output-HLA-zoo-mafft.op1.53-ep0/gfa-unchop/weighted/penalization7-min_len10/DPB1-3115.gfa	877	1176	14117	acyclic	1	13383	94.80059502727208
HLA-zoo-pangeblocks/output-HLA-zoo-mafft.op1.53-ep0/gfa-unchop/weighted/penalization7-min_len10/DQA1-3117.gfa	1833	2516	19470	acyclic	1	4553	23.384694401643554
HLA-zoo-pangeblocks/output-HLA-zoo-mafft.op1.53-ep0/gfa-unchop/weighted/penalization7-min_len10/DQB1-3119.gfa	2818	3891	9080	acyclic	1	6118	67.37885462555067
HLA-zoo-pangeblocks/output-HLA-zoo-mafft.op1.53-ep0/gfa-unchop/weighted/penalization7-min_len10/DRA-3122.gfa	178	239	5269	acyclic	1	5112	97.02030745872082
HLA-zoo-pangeblocks/output-HLA-zoo-mafft.op1.53-ep0/gfa-unchop/weighted/penalization7-min_len10/DRB1-3123.gfa	4331	6010	24601	acyclic	1	8189	33.287264745335555
HLA-zoo-pangeblocks/output-HLA-zoo-mafft.op1.53-ep0/gfa-unchop/weighted/penalization7-min_len10/DRB3-3125.gfa	638	865	13393	acyclic	1	12816	95.6917792876876
HLA-zoo-pangeblocks/output-HLA-zoo-mafft.op1.53-ep0/gfa-unchop/weighted/penalization7-min_len10/DRB4-3126.gfa	250	333	15081	acyclic	1	4829	32.02042304886944
HLA-zoo-pangeblocks/output-HLA-zoo-mafft.op1.53-ep0/gfa-unchop/weighted/penalization7-min_len10/E-3133.gfa	13	16	4804	acyclic	1	4796	99.83347210657784
HLA-zoo-pangeblocks/output-HLA-zoo-mafft.op1.53-ep0/gfa-unchop/weighted/penalization7-min_len10/F-3134.gfa	85	115	16138	acyclic	1	2186	13.545668608253811
HLA-zoo-pangeblocks/output-HLA-zoo-mafft.op1.53-ep0/gfa-unchop/weighted/penalization7-min_len10/G-3135.gfa	165	220	4211	acyclic	1	4090	97.1265732605082
HLA-zoo-pangeblocks/output-HLA-zoo-mafft.op1.53-ep0/gfa-unchop/weighted/penalization7-min_len10/H-3136.gfa	235	315	3422	acyclic	1	3224	94.21390999415547
HLA-zoo-pangeblocks/output-HLA-zoo-mafft.op1.53-ep0/gfa-unchop/weighted/penalization7-min_len10/J-3137.gfa	106	142	4020	acyclic	1	3936	97.91044776119404
HLA-zoo-pangeblocks/output-HLA-zoo-mafft.op1.53-ep0/gfa-unchop/weighted/penalization7-min_len10/K-3138.gfa	324	440	3306	acyclic	1	3070	92.86146400483969
HLA-zoo-pangeblocks/output-HLA-zoo-mafft.op1.53-ep0/gfa-unchop/weighted/penalization7-min_len10/L-3139.gfa	243	325	7474	acyclic	1	7229	96.72196949424672
HLA-zoo-pangeblocks/output-HLA-zoo-mafft.op1.53-ep0/gfa-unchop/weighted/penalization7-min_len10/MICA-100507436.gfa	453	611	15801	acyclic	1	11611	73.48269096892601
HLA-zoo-pangeblocks/output-HLA-zoo-mafft.op1.53-ep0/gfa-unchop/weighted/penalization7-min_len10/MICB-4277.gfa	644	880	17130	acyclic	1	5506	32.14244016345592
HLA-zoo-pangeblocks/output-HLA-zoo-mafft.op1.53-ep0/gfa-unchop/weighted/penalization7-min_len10/TAP1-6890.gfa	32	42	8774	acyclic	1	8752	99.74925917483473
HLA-zoo-pangeblocks/output-HLA-zoo-mafft.op1.53-ep0/gfa-unchop/weighted/penalization7-min_len10/TAP2-6891.gfa	263	359	17061	acyclic	1	16657	97.63202625871872
HLA-zoo-pangeblocks/output-HLA-zoo-mafft.op1.53-ep0/gfa-unchop/weighted/penalization7-min_len10/V-352962.gfa	54	74	1098	acyclic	1	959	87.34061930783243
HLA-zoo-pangeblocks/output-HLA-zoo-mafft.op1.53-ep0/gfa-unchop/weighted/penalization7-min_len3/A-3105.gfa	1884	2557	61069	acyclic	1	2987	4.891188655455305
HLA-zoo-pangeblocks/output-HLA-zoo-mafft.op1.53-ep0/gfa-unchop/weighted/penalization7-min_len3/B-3106.gfa	474	646	4186	acyclic	1	3162	75.53750597228857
HLA-zoo-pangeblocks/output-HLA-zoo-mafft.op1.53-ep0/gfa-unchop/weighted/penalization7-min_len3/C-3107.gfa	498	672	3576	acyclic	1	3205	89.62527964205816
HLA-zoo-pangeblocks/output-HLA-zoo-mafft.op1.53-ep0/gfa-unchop/weighted/penalization7-min_len3/DMA-3108.gfa	29	38	4520	acyclic	1	4499	99.5353982300885
HLA-zoo-pangeblocks/output-HLA-zoo-mafft.op1.53-ep0/gfa-unchop/weighted/penalization7-min_len3/DMB-3109.gfa	70	93	6567	acyclic	1	6412	97.63971372011572
HLA-zoo-pangeblocks/output-HLA-zoo-mafft.op1.53-ep0/gfa-unchop/weighted/penalization7-min_len3/DOA-3111.gfa	116	154	5469	acyclic	1	5393	98.61034924117754
HLA-zoo-pangeblocks/output-HLA-zoo-mafft.op1.53-ep0/gfa-unchop/weighted/penalization7-min_len3/DOB-3112.gfa	54	71	4854	acyclic	1	3695	76.12278533168521
HLA-zoo-pangeblocks/output-HLA-zoo-mafft.op1.53-ep0/gfa-unchop/weighted/penalization7-min_len3/DPA1-3113.gfa	150	200	16267	acyclic	1	16140	99.2192782934776
HLA-zoo-pangeblocks/output-HLA-zoo-mafft.op1.53-ep0/gfa-unchop/weighted/penalization7-min_len3/DPB1-3115.gfa	877	1176	14091	acyclic	1	13383	94.9755162869917
HLA-zoo-pangeblocks/output-HLA-zoo-mafft.op1.53-ep0/gfa-unchop/weighted/penalization7-min_len3/DQA1-3117.gfa	1833	2516	19472	acyclic	1	4553	23.382292522596547
HLA-zoo-pangeblocks/output-HLA-zoo-mafft.op1.53-ep0/gfa-unchop/weighted/penalization7-min_len3/DQB1-3119.gfa	2819	3893	9103	acyclic	1	6118	67.20861254531472
HLA-zoo-pangeblocks/output-HLA-zoo-mafft.op1.53-ep0/gfa-unchop/weighted/penalization7-min_len3/DRA-3122.gfa	178	239	5269	acyclic	1	5112	97.02030745872082
HLA-zoo-pangeblocks/output-HLA-zoo-mafft.op1.53-ep0/gfa-unchop/weighted/penalization7-min_len3/DRB1-3123.gfa	4332	6011	24603	acyclic	1	8189	33.28455879364306
HLA-zoo-pangeblocks/output-HLA-zoo-mafft.op1.53-ep0/gfa-unchop/weighted/penalization7-min_len3/DRB3-3125.gfa	638	865	13393	acyclic	1	12816	95.6917792876876
HLA-zoo-pangeblocks/output-HLA-zoo-mafft.op1.53-ep0/gfa-unchop/weighted/penalization7-min_len3/DRB4-3126.gfa	250	333	15081	acyclic	1	4829	32.02042304886944
HLA-zoo-pangeblocks/output-HLA-zoo-mafft.op1.53-ep0/gfa-unchop/weighted/penalization7-min_len3/E-3133.gfa	13	16	4804	acyclic	1	4796	99.83347210657784
HLA-zoo-pangeblocks/output-HLA-zoo-mafft.op1.53-ep0/gfa-unchop/weighted/penalization7-min_len3/F-3134.gfa	85	115	16138	acyclic	1	2186	13.545668608253811
HLA-zoo-pangeblocks/output-HLA-zoo-mafft.op1.53-ep0/gfa-unchop/weighted/penalization7-min_len3/G-3135.gfa	165	220	4211	acyclic	1	4090	97.1265732605082
HLA-zoo-pangeblocks/output-HLA-zoo-mafft.op1.53-ep0/gfa-unchop/weighted/penalization7-min_len3/H-3136.gfa	235	315	3422	acyclic	1	3224	94.21390999415547
HLA-zoo-pangeblocks/output-HLA-zoo-mafft.op1.53-ep0/gfa-unchop/weighted/penalization7-min_len3/J-3137.gfa	106	142	4020	acyclic	1	3936	97.91044776119404
HLA-zoo-pangeblocks/output-HLA-zoo-mafft.op1.53-ep0/gfa-unchop/weighted/penalization7-min_len3/K-3138.gfa	324	440	3308	acyclic	1	3070	92.80532043530835
HLA-zoo-pangeblocks/output-HLA-zoo-mafft.op1.53-ep0/gfa-unchop/weighted/penalization7-min_len3/L-3139.gfa	243	325	7474	acyclic	1	7229	96.72196949424672
HLA-zoo-pangeblocks/output-HLA-zoo-mafft.op1.53-ep0/gfa-unchop/weighted/penalization7-min_len3/MICA-100507436.gfa	453	611	15801	acyclic	1	11611	73.48269096892601
HLA-zoo-pangeblocks/output-HLA-zoo-mafft.op1.53-ep0/gfa-unchop/weighted/penalization7-min_len3/MICB-4277.gfa	644	880	17130	acyclic	1	5506	32.14244016345592
HLA-zoo-pangeblocks/output-HLA-zoo-mafft.op1.53-ep0/gfa-unchop/weighted/penalization7-min_len3/TAP1-6890.gfa	32	42	8774	acyclic	1	8752	99.74925917483473
HLA-zoo-pangeblocks/output-HLA-zoo-mafft.op1.53-ep0/gfa-unchop/weighted/penalization7-min_len3/TAP2-6891.gfa	263	359	17062	acyclic	1	16657	97.62630406751846
HLA-zoo-pangeblocks/output-HLA-zoo-mafft.op1.53-ep0/gfa-unchop/weighted/penalization7-min_len3/V-352962.gfa	54	74	1098	acyclic	1	959	87.34061930783243
HLA-zoo-pangeblocks/output-HLA-zoo-mafft.op1.53-ep0/gfa-unchop/weighted/penalization7-min_len5/A-3105.gfa	1884	2557	61069	acyclic	1	2987	4.891188655455305
HLA-zoo-pangeblocks/output-HLA-zoo-mafft.op1.53-ep0/gfa-unchop/weighted/penalization7-min_len5/B-3106.gfa	474	646	4184	acyclic	1	3162	75.5736137667304
HLA-zoo-pangeblocks/output-HLA-zoo-mafft.op1.53-ep0/gfa-unchop/weighted/penalization7-min_len5/C-3107.gfa	498	672	3576	acyclic	1	3205	89.62527964205816
HLA-zoo-pangeblocks/output-HLA-zoo-mafft.op1.53-ep0/gfa-unchop/weighted/penalization7-min_len5/DMA-3108.gfa	29	38	4520	acyclic	1	4499	99.5353982300885
HLA-zoo-pangeblocks/output-HLA-zoo-mafft.op1.53-ep0/gfa-unchop/weighted/penalization7-min_len5/DMB-3109.gfa	70	93	6567	acyclic	1	6412	97.63971372011572
HLA-zoo-pangeblocks/output-HLA-zoo-mafft.op1.53-ep0/gfa-unchop/weighted/penalization7-min_len5/DOA-3111.gfa	116	154	5469	acyclic	1	5393	98.61034924117754
HLA-zoo-pangeblocks/output-HLA-zoo-mafft.op1.53-ep0/gfa-unchop/weighted/penalization7-min_len5/DOB-3112.gfa	54	71	4854	acyclic	1	3695	76.12278533168521
HLA-zoo-pangeblocks/output-HLA-zoo-mafft.op1.53-ep0/gfa-unchop/weighted/penalization7-min_len5/DPA1-3113.gfa	150	200	16267	acyclic	1	16140	99.2192782934776
HLA-zoo-pangeblocks/output-HLA-zoo-mafft.op1.53-ep0/gfa-unchop/weighted/penalization7-min_len5/DPB1-3115.gfa	877	1176	14091	acyclic	1	13383	94.9755162869917
HLA-zoo-pangeblocks/output-HLA-zoo-mafft.op1.53-ep0/gfa-unchop/weighted/penalization7-min_len5/DQA1-3117.gfa	1833	2516	19473	acyclic	1	4553	23.38109176808915
HLA-zoo-pangeblocks/output-HLA-zoo-mafft.op1.53-ep0/gfa-unchop/weighted/penalization7-min_len5/DQB1-3119.gfa	2819	3893	9095	acyclic	1	6118	67.26772952171522
HLA-zoo-pangeblocks/output-HLA-zoo-mafft.op1.53-ep0/gfa-unchop/weighted/penalization7-min_len5/DRA-3122.gfa	178	239	5269	acyclic	1	5112	97.02030745872082
HLA-zoo-pangeblocks/output-HLA-zoo-mafft.op1.53-ep0/gfa-unchop/weighted/penalization7-min_len5/DRB1-3123.gfa	4331	6010	24599	acyclic	1	8189	33.289971137038094
HLA-zoo-pangeblocks/output-HLA-zoo-mafft.op1.53-ep0/gfa-unchop/weighted/penalization7-min_len5/DRB3-3125.gfa	638	865	13393	acyclic	1	12816	95.6917792876876
HLA-zoo-pangeblocks/output-HLA-zoo-mafft.op1.53-ep0/gfa-unchop/weighted/penalization7-min_len5/DRB4-3126.gfa	250	333	15081	acyclic	1	4829	32.02042304886944
HLA-zoo-pangeblocks/output-HLA-zoo-mafft.op1.53-ep0/gfa-unchop/weighted/penalization7-min_len5/E-3133.gfa	13	16	4804	acyclic	1	4796	99.83347210657784
HLA-zoo-pangeblocks/output-HLA-zoo-mafft.op1.53-ep0/gfa-unchop/weighted/penalization7-min_len5/F-3134.gfa	85	115	16138	acyclic	1	2186	13.545668608253811
HLA-zoo-pangeblocks/output-HLA-zoo-mafft.op1.53-ep0/gfa-unchop/weighted/penalization7-min_len5/G-3135.gfa	165	220	4211	acyclic	1	4090	97.1265732605082
HLA-zoo-pangeblocks/output-HLA-zoo-mafft.op1.53-ep0/gfa-unchop/weighted/penalization7-min_len5/H-3136.gfa	235	315	3422	acyclic	1	3224	94.21390999415547
HLA-zoo-pangeblocks/output-HLA-zoo-mafft.op1.53-ep0/gfa-unchop/weighted/penalization7-min_len5/J-3137.gfa	106	142	4020	acyclic	1	3936	97.91044776119404
HLA-zoo-pangeblocks/output-HLA-zoo-mafft.op1.53-ep0/gfa-unchop/weighted/penalization7-min_len5/K-3138.gfa	324	440	3306	acyclic	1	3070	92.86146400483969
HLA-zoo-pangeblocks/output-HLA-zoo-mafft.op1.53-ep0/gfa-unchop/weighted/penalization7-min_len5/L-3139.gfa	243	325	7474	acyclic	1	7229	96.72196949424672
HLA-zoo-pangeblocks/output-HLA-zoo-mafft.op1.53-ep0/gfa-unchop/weighted/penalization7-min_len5/MICA-100507436.gfa	453	611	15801	acyclic	1	11611	73.48269096892601
HLA-zoo-pangeblocks/output-HLA-zoo-mafft.op1.53-ep0/gfa-unchop/weighted/penalization7-min_len5/MICB-4277.gfa	644	880	17130	acyclic	1	5506	32.14244016345592
HLA-zoo-pangeblocks/output-HLA-zoo-mafft.op1.53-ep0/gfa-unchop/weighted/penalization7-min_len5/TAP1-6890.gfa	32	42	8774	acyclic	1	8752	99.74925917483473
