,tool,seqid,in_gfa,gfa_id,path_seqs,path_gfa
2244,pangeblocks,37,True,slpa-real,/data/didelot/slpa-real.fasta,../didelot-pangeblocks/output-didelot-mafft.op3-ep0/gfa-unchop/strings/penalization0-min_len0/slpa-real.fasta.gfa
2245,pangeblocks,38,True,slpa-real,/data/didelot/slpa-real.fasta,../didelot-pangeblocks/output-didelot-mafft.op3-ep0/gfa-unchop/strings/penalization0-min_len0/slpa-real.fasta.gfa
2246,pangeblocks,39,True,slpa-real,/data/didelot/slpa-real.fasta,../didelot-pangeblocks/output-didelot-mafft.op3-ep0/gfa-unchop/strings/penalization0-min_len0/slpa-real.fasta.gfa
2247,pangeblocks,40,True,slpa-real,/data/didelot/slpa-real.fasta,../didelot-pangeblocks/output-didelot-mafft.op3-ep0/gfa-unchop/strings/penalization0-min_len0/slpa-real.fasta.gfa
2248,pangeblocks,41,True,slpa-real,/data/didelot/slpa-real.fasta,../didelot-pangeblocks/output-didelot-mafft.op3-ep0/gfa-unchop/strings/penalization0-min_len0/slpa-real.fasta.gfa
2249,pangeblocks,42,True,slpa-real,/data/didelot/slpa-real.fasta,../didelot-pangeblocks/output-didelot-mafft.op3-ep0/gfa-unchop/strings/penalization0-min_len0/slpa-real.fasta.gfa
2250,pangeblocks,43,True,slpa-real,/data/didelot/slpa-real.fasta,../didelot-pangeblocks/output-didelot-mafft.op3-ep0/gfa-unchop/strings/penalization0-min_len0/slpa-real.fasta.gfa
2251,pangeblocks,44,True,slpa-real,/data/didelot/slpa-real.fasta,../didelot-pangeblocks/output-didelot-mafft.op3-ep0/gfa-unchop/strings/penalization0-min_len0/slpa-real.fasta.gfa
2252,pangeblocks,45,True,slpa-real,/data/didelot/slpa-real.fasta,../didelot-pangeblocks/output-didelot-mafft.op3-ep0/gfa-unchop/strings/penalization0-min_len0/slpa-real.fasta.gfa
2253,pangeblocks,46,True,slpa-real,/data/didelot/slpa-real.fasta,../didelot-pangeblocks/output-didelot-mafft.op3-ep0/gfa-unchop/strings/penalization0-min_len0/slpa-real.fasta.gfa
2254,pangeblocks,47,True,slpa-real,/data/didelot/slpa-real.fasta,../didelot-pangeblocks/output-didelot-mafft.op3-ep0/gfa-unchop/strings/penalization0-min_len0/slpa-real.fasta.gfa
2255,pangeblocks,48,True,slpa-real,/data/didelot/slpa-real.fasta,../didelot-pangeblocks/output-didelot-mafft.op3-ep0/gfa-unchop/strings/penalization0-min_len0/slpa-real.fasta.gfa
2256,pangeblocks,49,True,slpa-real,/data/didelot/slpa-real.fasta,../didelot-pangeblocks/output-didelot-mafft.op3-ep0/gfa-unchop/strings/penalization0-min_len0/slpa-real.fasta.gfa
2257,pangeblocks,50,True,slpa-real,/data/didelot/slpa-real.fasta,../didelot-pangeblocks/output-didelot-mafft.op3-ep0/gfa-unchop/strings/penalization0-min_len0/slpa-real.fasta.gfa
2258,pangeblocks,1,True,slpa-simu,/data/didelot/slpa-simu.fasta,../didelot-pangeblocks/output-didelot-mafft.op3-ep0/gfa-unchop/strings/penalization0-min_len0/slpa-simu.fasta.gfa
2259,pangeblocks,2,True,slpa-simu,/data/didelot/slpa-simu.fasta,../didelot-pangeblocks/output-didelot-mafft.op3-ep0/gfa-unchop/strings/penalization0-min_len0/slpa-simu.fasta.gfa
2260,pangeblocks,3,True,slpa-simu,/data/didelot/slpa-simu.fasta,../didelot-pangeblocks/output-didelot-mafft.op3-ep0/gfa-unchop/strings/penalization0-min_len0/slpa-simu.fasta.gfa
2261,pangeblocks,4,True,slpa-simu,/data/didelot/slpa-simu.fasta,../didelot-pangeblocks/output-didelot-mafft.op3-ep0/gfa-unchop/strings/penalization0-min_len0/slpa-simu.fasta.gfa
2262,pangeblocks,5,True,slpa-simu,/data/didelot/slpa-simu.fasta,../didelot-pangeblocks/output-didelot-mafft.op3-ep0/gfa-unchop/strings/penalization0-min_len0/slpa-simu.fasta.gfa
2263,pangeblocks,6,True,slpa-simu,/data/didelot/slpa-simu.fasta,../didelot-pangeblocks/output-didelot-mafft.op3-ep0/gfa-unchop/strings/penalization0-min_len0/slpa-simu.fasta.gfa
2264,pangeblocks,7,True,slpa-simu,/data/didelot/slpa-simu.fasta,../didelot-pangeblocks/output-didelot-mafft.op3-ep0/gfa-unchop/strings/penalization0-min_len0/slpa-simu.fasta.gfa
2265,pangeblocks,8,True,slpa-simu,/data/didelot/slpa-simu.fasta,../didelot-pangeblocks/output-didelot-mafft.op3-ep0/gfa-unchop/strings/penalization0-min_len0/slpa-simu.fasta.gfa
2266,pangeblocks,9,True,slpa-simu,/data/didelot/slpa-simu.fasta,../didelot-pangeblocks/output-didelot-mafft.op3-ep0/gfa-unchop/strings/penalization0-min_len0/slpa-simu.fasta.gfa
2267,pangeblocks,10,True,slpa-simu,/data/didelot/slpa-simu.fasta,../didelot-pangeblocks/output-didelot-mafft.op3-ep0/gfa-unchop/strings/penalization0-min_len0/slpa-simu.fasta.gfa
2268,pangeblocks,11,True,slpa-simu,/data/didelot/slpa-simu.fasta,../didelot-pangeblocks/output-didelot-mafft.op3-ep0/gfa-unchop/strings/penalization0-min_len0/slpa-simu.fasta.gfa
2269,pangeblocks,12,True,slpa-simu,/data/didelot/slpa-simu.fasta,../didelot-pangeblocks/output-didelot-mafft.op3-ep0/gfa-unchop/strings/penalization0-min_len0/slpa-simu.fasta.gfa
2270,pangeblocks,13,True,slpa-simu,/data/didelot/slpa-simu.fasta,../didelot-pangeblocks/output-didelot-mafft.op3-ep0/gfa-unchop/strings/penalization0-min_len0/slpa-simu.fasta.gfa
2271,pangeblocks,14,True,slpa-simu,/data/didelot/slpa-simu.fasta,../didelot-pangeblocks/output-didelot-mafft.op3-ep0/gfa-unchop/strings/penalization0-min_len0/slpa-simu.fasta.gfa
2272,pangeblocks,15,True,slpa-simu,/data/didelot/slpa-simu.fasta,../didelot-pangeblocks/output-didelot-mafft.op3-ep0/gfa-unchop/strings/penalization0-min_len0/slpa-simu.fasta.gfa
2273,pangeblocks,16,True,slpa-simu,/data/didelot/slpa-simu.fasta,../didelot-pangeblocks/output-didelot-mafft.op3-ep0/gfa-unchop/strings/penalization0-min_len0/slpa-simu.fasta.gfa
2274,pangeblocks,17,True,slpa-simu,/data/didelot/slpa-simu.fasta,../didelot-pangeblocks/output-didelot-mafft.op3-ep0/gfa-unchop/strings/penalization0-min_len0/slpa-simu.fasta.gfa
2275,pangeblocks,18,True,slpa-simu,/data/didelot/slpa-simu.fasta,../didelot-pangeblocks/output-didelot-mafft.op3-ep0/gfa-unchop/strings/penalization0-min_len0/slpa-simu.fasta.gfa
2276,pangeblocks,19,True,slpa-simu,/data/didelot/slpa-simu.fasta,../didelot-pangeblocks/output-didelot-mafft.op3-ep0/gfa-unchop/strings/penalization0-min_len0/slpa-simu.fasta.gfa
2277,pangeblocks,20,True,slpa-simu,/data/didelot/slpa-simu.fasta,../didelot-pangeblocks/output-didelot-mafft.op3-ep0/gfa-unchop/strings/penalization0-min_len0/slpa-simu.fasta.gfa
2278,pangeblocks,21,True,slpa-simu,/data/didelot/slpa-simu.fasta,../didelot-pangeblocks/output-didelot-mafft.op3-ep0/gfa-unchop/strings/penalization0-min_len0/slpa-simu.fasta.gfa
2279,pangeblocks,22,True,slpa-simu,/data/didelot/slpa-simu.fasta,../didelot-pangeblocks/output-didelot-mafft.op3-ep0/gfa-unchop/strings/penalization0-min_len0/slpa-simu.fasta.gfa
2280,pangeblocks,23,True,slpa-simu,/data/didelot/slpa-simu.fasta,../didelot-pangeblocks/output-didelot-mafft.op3-ep0/gfa-unchop/strings/penalization0-min_len0/slpa-simu.fasta.gfa
2281,pangeblocks,24,True,slpa-simu,/data/didelot/slpa-simu.fasta,../didelot-pangeblocks/output-didelot-mafft.op3-ep0/gfa-unchop/strings/penalization0-min_len0/slpa-simu.fasta.gfa
2282,pangeblocks,25,True,slpa-simu,/data/didelot/slpa-simu.fasta,../didelot-pangeblocks/output-didelot-mafft.op3-ep0/gfa-unchop/strings/penalization0-min_len0/slpa-simu.fasta.gfa
2283,pangeblocks,26,True,slpa-simu,/data/didelot/slpa-simu.fasta,../didelot-pangeblocks/output-didelot-mafft.op3-ep0/gfa-unchop/strings/penalization0-min_len0/slpa-simu.fasta.gfa
2284,pangeblocks,27,True,slpa-simu,/data/didelot/slpa-simu.fasta,../didelot-pangeblocks/output-didelot-mafft.op3-ep0/gfa-unchop/strings/penalization0-min_len0/slpa-simu.fasta.gfa
2285,pangeblocks,28,True,slpa-simu,/data/didelot/slpa-simu.fasta,../didelot-pangeblocks/output-didelot-mafft.op3-ep0/gfa-unchop/strings/penalization0-min_len0/slpa-simu.fasta.gfa
2286,pangeblocks,29,True,slpa-simu,/data/didelot/slpa-simu.fasta,../didelot-pangeblocks/output-didelot-mafft.op3-ep0/gfa-unchop/strings/penalization0-min_len0/slpa-simu.fasta.gfa
2287,pangeblocks,30,True,slpa-simu,/data/didelot/slpa-simu.fasta,../didelot-pangeblocks/output-didelot-mafft.op3-ep0/gfa-unchop/strings/penalization0-min_len0/slpa-simu.fasta.gfa
2288,pangeblocks,31,True,slpa-simu,/data/didelot/slpa-simu.fasta,../didelot-pangeblocks/output-didelot-mafft.op3-ep0/gfa-unchop/strings/penalization0-min_len0/slpa-simu.fasta.gfa
2289,pangeblocks,32,True,slpa-simu,/data/didelot/slpa-simu.fasta,../didelot-pangeblocks/output-didelot-mafft.op3-ep0/gfa-unchop/strings/penalization0-min_len0/slpa-simu.fasta.gfa
2290,pangeblocks,33,True,slpa-simu,/data/didelot/slpa-simu.fasta,../didelot-pangeblocks/output-didelot-mafft.op3-ep0/gfa-unchop/strings/penalization0-min_len0/slpa-simu.fasta.gfa
2291,pangeblocks,34,True,slpa-simu,/data/didelot/slpa-simu.fasta,../didelot-pangeblocks/output-didelot-mafft.op3-ep0/gfa-unchop/strings/penalization0-min_len0/slpa-simu.fasta.gfa
2292,pangeblocks,35,True,slpa-simu,/data/didelot/slpa-simu.fasta,../didelot-pangeblocks/output-didelot-mafft.op3-ep0/gfa-unchop/strings/penalization0-min_len0/slpa-simu.fasta.gfa
2293,pangeblocks,36,True,slpa-simu,/data/didelot/slpa-simu.fasta,../didelot-pangeblocks/output-didelot-mafft.op3-ep0/gfa-unchop/strings/penalization0-min_len0/slpa-simu.fasta.gfa
2294,pangeblocks,37,True,slpa-simu,/data/didelot/slpa-simu.fasta,../didelot-pangeblocks/output-didelot-mafft.op3-ep0/gfa-unchop/strings/penalization0-min_len0/slpa-simu.fasta.gfa
2295,pangeblocks,38,True,slpa-simu,/data/didelot/slpa-simu.fasta,../didelot-pangeblocks/output-didelot-mafft.op3-ep0/gfa-unchop/strings/penalization0-min_len0/slpa-simu.fasta.gfa
2296,pangeblocks,39,True,slpa-simu,/data/didelot/slpa-simu.fasta,../didelot-pangeblocks/output-didelot-mafft.op3-ep0/gfa-unchop/strings/penalization0-min_len0/slpa-simu.fasta.gfa
2297,pangeblocks,40,True,slpa-simu,/data/didelot/slpa-simu.fasta,../didelot-pangeblocks/output-didelot-mafft.op3-ep0/gfa-unchop/strings/penalization0-min_len0/slpa-simu.fasta.gfa
2298,pangeblocks,41,True,slpa-simu,/data/didelot/slpa-simu.fasta,../didelot-pangeblocks/output-didelot-mafft.op3-ep0/gfa-unchop/strings/penalization0-min_len0/slpa-simu.fasta.gfa
2299,pangeblocks,42,True,slpa-simu,/data/didelot/slpa-simu.fasta,../didelot-pangeblocks/output-didelot-mafft.op3-ep0/gfa-unchop/strings/penalization0-min_len0/slpa-simu.fasta.gfa
2300,pangeblocks,43,True,slpa-simu,/data/didelot/slpa-simu.fasta,../didelot-pangeblocks/output-didelot-mafft.op3-ep0/gfa-unchop/strings/penalization0-min_len0/slpa-simu.fasta.gfa
2301,pangeblocks,44,True,slpa-simu,/data/didelot/slpa-simu.fasta,../didelot-pangeblocks/output-didelot-mafft.op3-ep0/gfa-unchop/strings/penalization0-min_len0/slpa-simu.fasta.gfa
2302,pangeblocks,45,True,slpa-simu,/data/didelot/slpa-simu.fasta,../didelot-pangeblocks/output-didelot-mafft.op3-ep0/gfa-unchop/strings/penalization0-min_len0/slpa-simu.fasta.gfa
2303,pangeblocks,46,True,slpa-simu,/data/didelot/slpa-simu.fasta,../didelot-pangeblocks/output-didelot-mafft.op3-ep0/gfa-unchop/strings/penalization0-min_len0/slpa-simu.fasta.gfa
2304,pangeblocks,47,True,slpa-simu,/data/didelot/slpa-simu.fasta,../didelot-pangeblocks/output-didelot-mafft.op3-ep0/gfa-unchop/strings/penalization0-min_len0/slpa-simu.fasta.gfa
2305,pangeblocks,48,True,slpa-simu,/data/didelot/slpa-simu.fasta,../didelot-pangeblocks/output-didelot-mafft.op3-ep0/gfa-unchop/strings/penalization0-min_len0/slpa-simu.fasta.gfa
2306,pangeblocks,49,True,slpa-simu,/data/didelot/slpa-simu.fasta,../didelot-pangeblocks/output-didelot-mafft.op3-ep0/gfa-unchop/strings/penalization0-min_len0/slpa-simu.fasta.gfa
2307,pangeblocks,50,True,slpa-simu,/data/didelot/slpa-simu.fasta,../didelot-pangeblocks/output-didelot-mafft.op3-ep0/gfa-unchop/strings/penalization0-min_len0/slpa-simu.fasta.gfa
2308,pangeblocks,1:2132112-2135472+Escherichia_coli_536.gbk,True,coli27-86,/data/didelot/coli27-86.fasta,../didelot-pangeblocks/output-didelot-mafft.op3-ep0/gfa-unchop/strings/penalization0-min_len0/coli27-86.fasta.gfa
2309,pangeblocks,2:2324873-2328233+Escherichia_coli_55989.gbk,True,coli27-86,/data/didelot/coli27-86.fasta,../didelot-pangeblocks/output-didelot-mafft.op3-ep0/gfa-unchop/strings/penalization0-min_len0/coli27-86.fasta.gfa
2310,pangeblocks,3:2182648-2186008+Escherichia_coli_APEC_O1.gbk,True,coli27-86,/data/didelot/coli27-86.fasta,../didelot-pangeblocks/output-didelot-mafft.op3-ep0/gfa-unchop/strings/penalization0-min_len0/coli27-86.fasta.gfa
2311,pangeblocks,4:1798168-1801528-Escherichia_coli_ATCC_8739.gbk,True,coli27-86,/data/didelot/coli27-86.fasta,../didelot-pangeblocks/output-didelot-mafft.op3-ep0/gfa-unchop/strings/penalization0-min_len0/coli27-86.fasta.gfa
2312,pangeblocks,5:1746799-1750159-Escherichia_coli_BL21_DE3.gbk,True,coli27-86,/data/didelot/coli27-86.fasta,../didelot-pangeblocks/output-didelot-mafft.op3-ep0/gfa-unchop/strings/penalization0-min_len0/coli27-86.fasta.gfa
2313,pangeblocks,6:2023848-2027208+Escherichia_coli_B_str_REL606.gbk,True,coli27-86,/data/didelot/coli27-86.fasta,../didelot-pangeblocks/output-didelot-mafft.op3-ep0/gfa-unchop/strings/penalization0-min_len0/coli27-86.fasta.gfa
2314,pangeblocks,7:1984353-1987713+Escherichia_coli_BW2952.gbk,True,coli27-86,/data/didelot/coli27-86.fasta,../didelot-pangeblocks/output-didelot-mafft.op3-ep0/gfa-unchop/strings/penalization0-min_len0/coli27-86.fasta.gfa
2315,pangeblocks,8:2381903-2385263+Escherichia_coli_CFT073.gbk,True,coli27-86,/data/didelot/coli27-86.fasta,../didelot-pangeblocks/output-didelot-mafft.op3-ep0/gfa-unchop/strings/penalization0-min_len0/coli27-86.fasta.gfa
2316,pangeblocks,9:2212295-2215655+Escherichia_coli_E2348_69.gbk,True,coli27-86,/data/didelot/coli27-86.fasta,../didelot-pangeblocks/output-didelot-mafft.op3-ep0/gfa-unchop/strings/penalization0-min_len0/coli27-86.fasta.gfa
2317,pangeblocks,10:2276509-2279869+Escherichia_coli_E24377A.gbk,True,coli27-86,/data/didelot/coli27-86.fasta,../didelot-pangeblocks/output-didelot-mafft.op3-ep0/gfa-unchop/strings/penalization0-min_len0/coli27-86.fasta.gfa
2318,pangeblocks,11:2303357-2306717+Escherichia_coli_ED1a.gbk,True,coli27-86,/data/didelot/coli27-86.fasta,../didelot-pangeblocks/output-didelot-mafft.op3-ep0/gfa-unchop/strings/penalization0-min_len0/coli27-86.fasta.gfa
2319,pangeblocks,12:2139701-2143061+Escherichia_coli_HS.gbk,True,coli27-86,/data/didelot/coli27-86.fasta,../didelot-pangeblocks/output-didelot-mafft.op3-ep0/gfa-unchop/strings/penalization0-min_len0/coli27-86.fasta.gfa
2320,pangeblocks,13:2144063-2147423+Escherichia_coli_IAI1.gbk,True,coli27-86,/data/didelot/coli27-86.fasta,../didelot-pangeblocks/output-didelot-mafft.op3-ep0/gfa-unchop/strings/penalization0-min_len0/coli27-86.fasta.gfa
2321,pangeblocks,14:2504450-2507810+Escherichia_coli_O103H2_str_12009.gbk,True,coli27-86,/data/didelot/coli27-86.fasta,../didelot-pangeblocks/output-didelot-mafft.op3-ep0/gfa-unchop/strings/penalization0-min_len0/coli27-86.fasta.gfa
2322,pangeblocks,15:2672148-2675508+Escherichia_coli_O111H-_str_11128.gbk,True,coli27-86,/data/didelot/coli27-86.fasta,../didelot-pangeblocks/output-didelot-mafft.op3-ep0/gfa-unchop/strings/penalization0-min_len0/coli27-86.fasta.gfa
2323,pangeblocks,16:2730746-2734106+Escherichia_coli_O157_H7_EC4115.gbk,True,coli27-86,/data/didelot/coli27-86.fasta,../didelot-pangeblocks/output-didelot-mafft.op3-ep0/gfa-unchop/strings/penalization0-min_len0/coli27-86.fasta.gfa
2324,pangeblocks,17:2836124-2839484+Escherichia_coli_O157H7_EDL933.gbk,True,coli27-86,/data/didelot/coli27-86.fasta,../didelot-pangeblocks/output-didelot-mafft.op3-ep0/gfa-unchop/strings/penalization0-min_len0/coli27-86.fasta.gfa
2325,pangeblocks,18:2765911-2769271+Escherichia_coli_O157H7_str_Sakai.gbk,True,coli27-86,/data/didelot/coli27-86.fasta,../didelot-pangeblocks/output-didelot-mafft.op3-ep0/gfa-unchop/strings/penalization0-min_len0/coli27-86.fasta.gfa
2326,pangeblocks,19:2729727-2733087+Escherichia_coli_O157H7_str_TW14359.gbk,True,coli27-86,/data/didelot/coli27-86.fasta,../didelot-pangeblocks/output-didelot-mafft.op3-ep0/gfa-unchop/strings/penalization0-min_len0/coli27-86.fasta.gfa
2327,pangeblocks,20:2847670-2851030+Escherichia_coli_O26H11_str_11368.gbk,True,coli27-86,/data/didelot/coli27-86.fasta,../didelot-pangeblocks/output-didelot-mafft.op3-ep0/gfa-unchop/strings/penalization0-min_len0/coli27-86.fasta.gfa
2328,pangeblocks,21:2546017-2549377+Escherichia_coli_O55H7_str_CB9615_chromosome.gbk,True,coli27-86,/data/didelot/coli27-86.fasta,../didelot-pangeblocks/output-didelot-mafft.op3-ep0/gfa-unchop/strings/penalization0-min_len0/coli27-86.fasta.gfa
2329,pangeblocks,22:2093881-2097241+Escherichia_coli_S88.gbk,True,coli27-86,/data/didelot/coli27-86.fasta,../didelot-pangeblocks/output-didelot-mafft.op3-ep0/gfa-unchop/strings/penalization0-min_len0/coli27-86.fasta.gfa
2330,pangeblocks,23:2347922-2351282+Escherichia_coli_SE11.gbk,True,coli27-86,/data/didelot/coli27-86.fasta,../didelot-pangeblocks/output-didelot-mafft.op3-ep0/gfa-unchop/strings/penalization0-min_len0/coli27-86.fasta.gfa
2331,pangeblocks,24:2182878-2186238+Escherichia_coli_str_K-12_substr_DH10B.gbk,True,coli27-86,/data/didelot/coli27-86.fasta,../didelot-pangeblocks/output-didelot-mafft.op3-ep0/gfa-unchop/strings/penalization0-min_len0/coli27-86.fasta.gfa
2332,pangeblocks,25:2091870-2095230+Escherichia_coli_str_K-12_substr_MG1655.gbk,True,coli27-86,/data/didelot/coli27-86.fasta,../didelot-pangeblocks/output-didelot-mafft.op3-ep0/gfa-unchop/strings/penalization0-min_len0/coli27-86.fasta.gfa
2333,pangeblocks,26:2095983-2099343+Escherichia_coli_str_K-12_substr_W3110.gbk,True,coli27-86,/data/didelot/coli27-86.fasta,../didelot-pangeblocks/output-didelot-mafft.op3-ep0/gfa-unchop/strings/penalization0-min_len0/coli27-86.fasta.gfa
2334,pangeblocks,27:2232253-2235613+Escherichia_coli_UTI89.gbk,True,coli27-86,/data/didelot/coli27-86.fasta,../didelot-pangeblocks/output-didelot-mafft.op3-ep0/gfa-unchop/strings/penalization0-min_len0/coli27-86.fasta.gfa
2335,pangeblocks,1,True,slpa-basis,/data/didelot/slpa-basis.fasta,../didelot-pangeblocks/output-didelot-mafft.op3-ep0/gfa-unchop/strings/penalization0-min_len0/slpa-basis.fasta.gfa
2336,pangeblocks,2,True,slpa-basis,/data/didelot/slpa-basis.fasta,../didelot-pangeblocks/output-didelot-mafft.op3-ep0/gfa-unchop/strings/penalization0-min_len0/slpa-basis.fasta.gfa
2337,pangeblocks,3,True,slpa-basis,/data/didelot/slpa-basis.fasta,../didelot-pangeblocks/output-didelot-mafft.op3-ep0/gfa-unchop/strings/penalization0-min_len0/slpa-basis.fasta.gfa
2338,pangeblocks,4,True,slpa-basis,/data/didelot/slpa-basis.fasta,../didelot-pangeblocks/output-didelot-mafft.op3-ep0/gfa-unchop/strings/penalization0-min_len0/slpa-basis.fasta.gfa
2339,pangeblocks,5,True,slpa-basis,/data/didelot/slpa-basis.fasta,../didelot-pangeblocks/output-didelot-mafft.op3-ep0/gfa-unchop/strings/penalization0-min_len0/slpa-basis.fasta.gfa
2340,pangeblocks,6,True,slpa-basis,/data/didelot/slpa-basis.fasta,../didelot-pangeblocks/output-didelot-mafft.op3-ep0/gfa-unchop/strings/penalization0-min_len0/slpa-basis.fasta.gfa
2341,pangeblocks,7,True,slpa-basis,/data/didelot/slpa-basis.fasta,../didelot-pangeblocks/output-didelot-mafft.op3-ep0/gfa-unchop/strings/penalization0-min_len0/slpa-basis.fasta.gfa
2342,pangeblocks,8,True,slpa-basis,/data/didelot/slpa-basis.fasta,../didelot-pangeblocks/output-didelot-mafft.op3-ep0/gfa-unchop/strings/penalization0-min_len0/slpa-basis.fasta.gfa
2343,pangeblocks,9,True,slpa-basis,/data/didelot/slpa-basis.fasta,../didelot-pangeblocks/output-didelot-mafft.op3-ep0/gfa-unchop/strings/penalization0-min_len0/slpa-basis.fasta.gfa
2344,pangeblocks,10,True,slpa-basis,/data/didelot/slpa-basis.fasta,../didelot-pangeblocks/output-didelot-mafft.op3-ep0/gfa-unchop/strings/penalization0-min_len0/slpa-basis.fasta.gfa
2345,pangeblocks,11,True,slpa-basis,/data/didelot/slpa-basis.fasta,../didelot-pangeblocks/output-didelot-mafft.op3-ep0/gfa-unchop/strings/penalization0-min_len0/slpa-basis.fasta.gfa
2346,pangeblocks,1,True,slpa-real,/data/didelot/slpa-real.fasta,../didelot-pangeblocks/output-didelot-mafft.op3-ep0/gfa-unchop/weighted/penalization7-min_len10/slpa-real.fasta.gfa
2347,pangeblocks,2,True,slpa-real,/data/didelot/slpa-real.fasta,../didelot-pangeblocks/output-didelot-mafft.op3-ep0/gfa-unchop/weighted/penalization7-min_len10/slpa-real.fasta.gfa
2348,pangeblocks,3,True,slpa-real,/data/didelot/slpa-real.fasta,../didelot-pangeblocks/output-didelot-mafft.op3-ep0/gfa-unchop/weighted/penalization7-min_len10/slpa-real.fasta.gfa
2349,pangeblocks,4,True,slpa-real,/data/didelot/slpa-real.fasta,../didelot-pangeblocks/output-didelot-mafft.op3-ep0/gfa-unchop/weighted/penalization7-min_len10/slpa-real.fasta.gfa
2350,pangeblocks,5,True,slpa-real,/data/didelot/slpa-real.fasta,../didelot-pangeblocks/output-didelot-mafft.op3-ep0/gfa-unchop/weighted/penalization7-min_len10/slpa-real.fasta.gfa
2351,pangeblocks,6,True,slpa-real,/data/didelot/slpa-real.fasta,../didelot-pangeblocks/output-didelot-mafft.op3-ep0/gfa-unchop/weighted/penalization7-min_len10/slpa-real.fasta.gfa
2352,pangeblocks,7,True,slpa-real,/data/didelot/slpa-real.fasta,../didelot-pangeblocks/output-didelot-mafft.op3-ep0/gfa-unchop/weighted/penalization7-min_len10/slpa-real.fasta.gfa
2353,pangeblocks,8,True,slpa-real,/data/didelot/slpa-real.fasta,../didelot-pangeblocks/output-didelot-mafft.op3-ep0/gfa-unchop/weighted/penalization7-min_len10/slpa-real.fasta.gfa
2354,pangeblocks,9,True,slpa-real,/data/didelot/slpa-real.fasta,../didelot-pangeblocks/output-didelot-mafft.op3-ep0/gfa-unchop/weighted/penalization7-min_len10/slpa-real.fasta.gfa
2355,pangeblocks,10,True,slpa-real,/data/didelot/slpa-real.fasta,../didelot-pangeblocks/output-didelot-mafft.op3-ep0/gfa-unchop/weighted/penalization7-min_len10/slpa-real.fasta.gfa
2356,pangeblocks,11,True,slpa-real,/data/didelot/slpa-real.fasta,../didelot-pangeblocks/output-didelot-mafft.op3-ep0/gfa-unchop/weighted/penalization7-min_len10/slpa-real.fasta.gfa
2357,pangeblocks,12,True,slpa-real,/data/didelot/slpa-real.fasta,../didelot-pangeblocks/output-didelot-mafft.op3-ep0/gfa-unchop/weighted/penalization7-min_len10/slpa-real.fasta.gfa
2358,pangeblocks,13,True,slpa-real,/data/didelot/slpa-real.fasta,../didelot-pangeblocks/output-didelot-mafft.op3-ep0/gfa-unchop/weighted/penalization7-min_len10/slpa-real.fasta.gfa
2359,pangeblocks,14,True,slpa-real,/data/didelot/slpa-real.fasta,../didelot-pangeblocks/output-didelot-mafft.op3-ep0/gfa-unchop/weighted/penalization7-min_len10/slpa-real.fasta.gfa
2360,pangeblocks,15,True,slpa-real,/data/didelot/slpa-real.fasta,../didelot-pangeblocks/output-didelot-mafft.op3-ep0/gfa-unchop/weighted/penalization7-min_len10/slpa-real.fasta.gfa
2361,pangeblocks,16,True,slpa-real,/data/didelot/slpa-real.fasta,../didelot-pangeblocks/output-didelot-mafft.op3-ep0/gfa-unchop/weighted/penalization7-min_len10/slpa-real.fasta.gfa
2362,pangeblocks,17,True,slpa-real,/data/didelot/slpa-real.fasta,../didelot-pangeblocks/output-didelot-mafft.op3-ep0/gfa-unchop/weighted/penalization7-min_len10/slpa-real.fasta.gfa
2363,pangeblocks,18,True,slpa-real,/data/didelot/slpa-real.fasta,../didelot-pangeblocks/output-didelot-mafft.op3-ep0/gfa-unchop/weighted/penalization7-min_len10/slpa-real.fasta.gfa
2364,pangeblocks,19,True,slpa-real,/data/didelot/slpa-real.fasta,../didelot-pangeblocks/output-didelot-mafft.op3-ep0/gfa-unchop/weighted/penalization7-min_len10/slpa-real.fasta.gfa
2365,pangeblocks,20,True,slpa-real,/data/didelot/slpa-real.fasta,../didelot-pangeblocks/output-didelot-mafft.op3-ep0/gfa-unchop/weighted/penalization7-min_len10/slpa-real.fasta.gfa
2366,pangeblocks,21,True,slpa-real,/data/didelot/slpa-real.fasta,../didelot-pangeblocks/output-didelot-mafft.op3-ep0/gfa-unchop/weighted/penalization7-min_len10/slpa-real.fasta.gfa
2367,pangeblocks,22,True,slpa-real,/data/didelot/slpa-real.fasta,../didelot-pangeblocks/output-didelot-mafft.op3-ep0/gfa-unchop/weighted/penalization7-min_len10/slpa-real.fasta.gfa
2368,pangeblocks,23,True,slpa-real,/data/didelot/slpa-real.fasta,../didelot-pangeblocks/output-didelot-mafft.op3-ep0/gfa-unchop/weighted/penalization7-min_len10/slpa-real.fasta.gfa
2369,pangeblocks,24,True,slpa-real,/data/didelot/slpa-real.fasta,../didelot-pangeblocks/output-didelot-mafft.op3-ep0/gfa-unchop/weighted/penalization7-min_len10/slpa-real.fasta.gfa
2370,pangeblocks,25,True,slpa-real,/data/didelot/slpa-real.fasta,../didelot-pangeblocks/output-didelot-mafft.op3-ep0/gfa-unchop/weighted/penalization7-min_len10/slpa-real.fasta.gfa
2371,pangeblocks,26,True,slpa-real,/data/didelot/slpa-real.fasta,../didelot-pangeblocks/output-didelot-mafft.op3-ep0/gfa-unchop/weighted/penalization7-min_len10/slpa-real.fasta.gfa
